Country,Continent,Rank,Title,Artists,Album,Explicit,Duration,Popularity
Italy,Europe,34,Missili,"Frah Quintale, Giorgio Poi",Lungolinea.,0,3:15,55
Italy,Europe,35,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,32
Italy,Europe,36,Boss Bitch,Doja Cat,Boss Bitch,0,2:14,80
Italy,Europe,37,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03,34
Italy,Europe,38,Chiasso,Random,Chiasso,0,3:02,90
Italy,Europe,39,Ringo Starr,Pinguini Tattici Nucleari,Fuori dall'Hype Ringo Starr,0,3:03,12
Italy,Europe,40,BANKROLL (feat. Luchè),"DrefGold, Luche",ELO,1,2:46,34
Italy,Europe,41,SICKO MODE,Travis Scott,ASTROWORLD,1,5:12,45
Italy,Europe,42,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,46
Italy,Europe,43,16 Marzo (feat. Gow Tribe),"Achille Lauro, Gow Tribe",16 Marzo (feat. Gow Tribe),0,3:53,78
Italy,Europe,44,Musica (E Il Resto Scompare),Elettra Lamborghini,Twerking Queen,0,3:14,23
Italy,Europe,45,Ti volevo dedicare (feat. J-AX & Boomdabash),"Rocco Hunt, J-AX, Boomdabash",Libertà,0,3:28,89
Italy,Europe,46,ZERO+ZERO (feat. Lazza),"DrefGold, Lazza",ELO,1,2:30,12
Italy,Europe,47,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,56
Italy,Europe,48,Sono un bravo ragazzo un po' fuori di testa,Random,Sono un bravo ragazzo un po' fuori di testa,0,2:50,34
Italy,Europe,49,El Efecto,"Rauw Alejandro, Chencho Corleone",El Efecto,0,3:37,88
Italy,Europe,50,NEON - Le Ali (feat. Elisa),"Marracash, Elisa",Persona,1,3:27,33
Japan,Asia,1,夜に駆ける,YOASOBI,夜に駆ける,0,4:21,76
Japan,Asia,2,Pretender,Official HIGE DANdism,Traveler,0,5:26,89
Japan,Asia,3,kousui,Eito,kousui,0,4:12,23
Japan,Asia,4,I Love...,Official HIGE DANdism,I Love...,0,4:42,43
Japan,Asia,5,Hakujitsu,King Gnu,Ceremony,0,4:36,10
Japan,Asia,6,Shukumei,Official HIGE DANdism,Traveler,0,4:40,98
Japan,Asia,7,115万キロのフィルム,Official HIGE DANdism,エスカパレード,0,5:24,65
Japan,Asia,8,Gurenge,LiSA,Gurenge,0,3:58,23
Japan,Asia,9,Yesterday,Official HIGE DANdism,Traveler,0,4:59,87
Japan,Asia,10,ノーダウト,Official HIGE DANdism,エスカパレード,0,3:22,23
Japan,Asia,11,Machigaisagashi,Masaki Suda,LOVE,0,3:43,76
Japan,Asia,12,Marigold,Aimyon,Momentary Sixth Sense,0,5:06,18
Japan,Asia,13,ただ君に晴れ,Yorushika,負け犬にアンコールはいらない,0,3:18,19
Japan,Asia,14,snow jam,Rin音,snow jam,0,3:04,13
Japan,Asia,15,Parabola,Official HIGE DANdism,Parabola,0,5:01,45
Japan,Asia,16,Sayonara Elegy,Masaki Suda,Play,0,4:17,65
Japan,Asia,17,僕のこと,Mrs. GREEN APPLE,Attitude,0,5:21,81
Japan,Asia,18,Harunohi,Aimyon,Harunohi,0,5:26,90
Japan,Asia,19,高嶺の花子さん,back number,ラブストーリー,0,4:54,19
Japan,Asia,20,Walking with you,Novelbright,SKYWALK,0,3:43,56
Japan,Asia,21,インフェルノ,Mrs. GREEN APPLE,Attitude,0,3:31,58
Japan,Asia,22,Stand By You,Official HIGE DANdism,Traveler,0,4:16,45
Japan,Asia,23,点描の唄,"Mrs. GREEN APPLE, Sonoko Inoue",青と夏,0,5:07,39
Japan,Asia,24,青と夏,Mrs. GREEN APPLE,Attitude,0,4:30,37
Japan,Asia,25,Anataga Iru Kotode,Uru,Orion Blue (Special Edition),0,5:16,27
Japan,Asia,26,裸の心,Aimyon,裸の心,0,4:56,16
Japan,Asia,27,君はロックを聴かない,Aimyon,青春のエキサイトメント,0,4:06,2
Japan,Asia,28,Hikoutei,King Gnu,Ceremony,0,4:20,55
Japan,Asia,29,未完成,Leo Ieiri,未完成,0,4:00,32
Japan,Asia,30,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14,80
Japan,Asia,31,KAIBUTSUSAN (feat. Aimyon),"Ken Hirai, Aimyon",KAIBUTSUSAN (feat. Aimyon),0,4:04,34
Japan,Asia,32,Doron,King Gnu,Ceremony,0,3:02,90
Japan,Asia,33,ロマンチシズム,Mrs. GREEN APPLE,Attitude,0,3:33,12
Japan,Asia,34,No Regret,wacci,Gunjo Refrain,0,5:04,34
Japan,Asia,35,Teenager Forever,King Gnu,Ceremony,0,3:09,45
Japan,Asia,36,HANABI,Mr.Children,SUPERMARKET FANTASY,0,5:42,46
Japan,Asia,37,Let the Night,Aimyon,Momentary Sixth Sense,0,3:58,78
Japan,Asia,38,奏(かなで),Sukima Switch,夏雲ノイズ,0,5:28,23
Japan,Asia,39,ハッピーエンド,back number,アンコール,0,5:14,89
Japan,Asia,40,Time,Hikaru Utada,Time,0,4:57,12
Japan,Asia,41,Turning Up,ARASHI,Turning Up,0,3:02,56
Japan,Asia,42,小さな恋のうた,MONGOL800,MESSAGE,0,3:42,34
Japan,Asia,43,366日,HY,HeartY,0,5:52,88
Japan,Asia,44,ワタリドリ,[Alexandros],ALXD,0,4:08,33
Japan,Asia,45,Wherever you are,ONE OK ROCK,Niche Syndrome,0,4:55,76
Japan,Asia,46,Vintage,Official HIGE DANdism,Traveler,0,4:12,89
Japan,Asia,47,Umbrella,King Gnu,Ceremony,0,3:23,23
Japan,Asia,48,打上花火,"DAOKO, Kenshi Yonezu",THANK YOU BLUE,0,4:49,43
Japan,Asia,49,Closer - Tokyo Remix,"The Chainsmokers, Mackenyu Arata",World War Joy (Japan Edition),0,4:06,10
Japan,Asia,50,愛をこめて花束を,Superfly,"LOVE, PEACE & FIRE",0,4:56,98
Latvia,Europe,1,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,65
Latvia,Europe,2,Blinding Lights,The Weeknd,After Hours,0,3:20,23
Latvia,Europe,3,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,87
Latvia,Europe,4,GOOBA,6ix9ine,GOOBA,1,2:12,23
Latvia,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45,76
Latvia,Europe,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,18
Latvia,Europe,7,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,19
Latvia,Europe,8,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,13
Latvia,Europe,9,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42,45
Latvia,Europe,10,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,65
Latvia,Europe,11,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19,81
Latvia,Europe,12,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,90
Latvia,Europe,13,Sunday Best,Surfaces,Where the Light Is,0,2:38,19
Latvia,Europe,14,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,56
Latvia,Europe,15,Watermelon Sugar,Harry Styles,Fine Line,0,2:54,58
Latvia,Europe,16,Falling,Trevor Daniel,Nicotine,0,2:39,45
Latvia,Europe,17,Boss Bitch,Doja Cat,Boss Bitch,0,2:14,39
Latvia,Europe,18,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43,37
Latvia,Europe,19,Circles,Post Malone,Hollywood's Bleeding,0,3:35,27
Latvia,Europe,20,After Party,Don Toliver,Heaven Or Hell,1,2:47,16
Latvia,Europe,21,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55,2
Latvia,Europe,22,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57,55
Latvia,Europe,23,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,32
Latvia,Europe,24,In Your Eyes,The Weeknd,After Hours,1,3:57,80
Latvia,Europe,25,Breaking Me,"Topic, A7S",Breaking Me,0,2:46,34
Latvia,Europe,26,Say So,Doja Cat,Hot Pink,1,3:57,90
Latvia,Europe,27,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,12
Latvia,Europe,28,Party Girl,StaySolidRocky,Party Girl,0,2:27,34
Latvia,Europe,29,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,45
Latvia,Europe,30,ROXANNE,Arizona Zervas,ROXANNE,1,2:43,46
Latvia,Europe,31,Adore You,Harry Styles,Fine Line,0,3:27,78
Latvia,Europe,32,Daechwita,Agust D,D-2,1,3:45,23
Latvia,Europe,33,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03,89
Latvia,Europe,34,Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59,12
Latvia,Europe,35,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52,56
Latvia,Europe,36,Righteous,Juice WRLD,Righteous,1,4:03,34
Latvia,Europe,37,everything i wanted,Billie Eilish,everything i wanted,0,4:05,88
Latvia,Europe,38,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32,33
Latvia,Europe,39,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26,76
Latvia,Europe,40,SICKO MODE,Travis Scott,ASTROWORLD,1,5:12,89
Latvia,Europe,41,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14,23
Latvia,Europe,42,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,1,3:30,43
Latvia,Europe,43,I Got Love,"MiyaGi & Endspiel, Rem Digga",I Got Love,0,4:36,10
Latvia,Europe,44,Skechers,DripReport,Skechers,1,1:46,98
Latvia,Europe,45,Know Your Worth,"Khalid, Disclosure",Know Your Worth,0,3:01,65
Latvia,Europe,46,Ride It,Regard,Ride It,0,2:37,23
Latvia,Europe,47,Salt,Ava Max,Salt,0,3:00,87
Latvia,Europe,48,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),1,4:02,23
Latvia,Europe,49,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19,76
Latvia,Europe,50,Daisies,Katy Perry,Daisies,0,2:53,18
Lithuania,Europe,1,Blinding Lights,The Weeknd,After Hours,0,3:20,19
Lithuania,Europe,2,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,13
Lithuania,Europe,3,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,45
Lithuania,Europe,4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01,65
Lithuania,Europe,5,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45,81
Lithuania,Europe,6,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,90
Lithuania,Europe,7,In Your Eyes,The Weeknd,After Hours,1,3:57,19
Lithuania,Europe,8,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,56
Lithuania,Europe,9,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,58
Lithuania,Europe,10,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,45
Lithuania,Europe,11,Watermelon Sugar,Harry Styles,Fine Line,0,2:54,39
Lithuania,Europe,12,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,37
Lithuania,Europe,13,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43,27
Lithuania,Europe,14,Breaking Me,"Topic, A7S",Breaking Me,0,2:46,16
Lithuania,Europe,15,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,2
Lithuania,Europe,16,GOOBA,6ix9ine,GOOBA,1,2:12,55
Lithuania,Europe,17,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,32
Lithuania,Europe,18,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42,80
Lithuania,Europe,19,Sunday Best,Surfaces,Where the Light Is,0,2:38,34
Lithuania,Europe,20,Boss Bitch,Doja Cat,Boss Bitch,0,2:14,90
Lithuania,Europe,21,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19,12
Lithuania,Europe,22,On Fire,THE ROOP,On Fire,0,2:50,34
Lithuania,Europe,23,August,Intelligency,August,0,2:59,45
Lithuania,Europe,24,Falling,Trevor Daniel,Nicotine,0,2:39,46
Lithuania,Europe,25,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,78
Lithuania,Europe,26,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52,23
Lithuania,Europe,27,Circles,Post Malone,Hollywood's Bleeding,0,3:35,89
Lithuania,Europe,28,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26,12
Lithuania,Europe,29,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57,56
Lithuania,Europe,30,Say So,Doja Cat,Hot Pink,1,3:57,34
Lithuania,Europe,31,YES,"OG Version, Proflame",YES,1,2:30,88
Lithuania,Europe,32,Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59,33
Lithuania,Europe,33,Salt,Ava Max,Salt,0,3:00,76
Lithuania,Europe,34,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),1,4:02,89
Lithuania,Europe,35,Adore You,Harry Styles,Fine Line,0,3:27,23
Lithuania,Europe,36,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32,43
Lithuania,Europe,37,Party Girl,StaySolidRocky,Party Girl,0,2:27,10
Lithuania,Europe,38,Know Your Worth,"Khalid, Disclosure",Know Your Worth,0,3:01,98
Lithuania,Europe,39,ROXANNE,Arizona Zervas,ROXANNE,1,2:43,65
Lithuania,Europe,40,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19,23
Lithuania,Europe,41,Daechwita,Agust D,D-2,1,3:45,87
Lithuania,Europe,42,After Party,Don Toliver,Heaven Or Hell,1,2:47,23
Lithuania,Europe,43,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14,76
Lithuania,Europe,44,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55,18
Lithuania,Europe,45,Physical,Dua Lipa,Future Nostalgia,0,3:13,19
Lithuania,Europe,46,everything i wanted,Billie Eilish,everything i wanted,0,4:05,13
Lithuania,Europe,47,Taip Jau Gavosi,Sisters On Wire,Taip Jau Gavosi,0,3:10,45
Lithuania,Europe,48,Daisies,Katy Perry,Daisies,0,2:53,65
Lithuania,Europe,49,Lose Control,"MEDUZA, Becky Hill, Goodboys",Lose Control,0,2:48,81
Lithuania,Europe,50,Судно (Борис Рижий),Molchat Doma,Этажи,0,2:21,90
Luxembourg,Europe,1,No Time To Die,Billie Eilish,No Time To Die,0,4:02,19
Luxembourg,Europe,2,Blinding Lights,The Weeknd,After Hours,0,3:20,26
Luxembourg,Europe,3,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16,58
Luxembourg,Europe,4,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,45
Luxembourg,Europe,5,Falling,Trevor Daniel,Falling,0,2:39,39
Luxembourg,Europe,6,Don't Start Now,Dua Lipa,Don't Start Now,0,3:03,37
Luxembourg,Europe,7,Life Is Good (feat. Drake),"Future, Drake",Life Is Good (feat. Drake),1,3:57,27
Luxembourg,Europe,8,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32,16
Luxembourg,Europe,9,Mios mit Bars,Luciano,Mios mit Bars,0,3:52,2
Luxembourg,Europe,10,everything i wanted,Billie Eilish,everything i wanted,0,4:05,55
Luxembourg,Europe,11,Yummy,Justin Bieber,Changes,0,3:28,32
Luxembourg,Europe,12,ROXANNE,Arizona Zervas,ROXANNE,1,2:43,80
Luxembourg,Europe,13,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,34
Luxembourg,Europe,14,Give No Fxk,"Migos, Travis Scott, Young Thug",Give No Fxk,1,3:44,90
Luxembourg,Europe,15,Verkackt,"Gzuz, Bonez MC",Gzuz,1,2:16,12
Luxembourg,Europe,16,Ride It,Regard,Ride It,0,2:37,34
Luxembourg,Europe,17,Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",Changes,0,3:39,45
Luxembourg,Europe,18,Memories,Maroon 5,Memories,0,3:09,46
Luxembourg,Europe,19,Roller,Apache 207,Platte,1,2:37,78
Luxembourg,Europe,20,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),1,3:41,23
Luxembourg,Europe,21,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,1,3:30,89
Luxembourg,Europe,22,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14,12
Luxembourg,Europe,23,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35,56
Luxembourg,Europe,24,Ne reviens pas,"Gradur, Heuss L'enfoiré",Zone 59,1,3:08,34
Luxembourg,Europe,25,Lose Control,"MEDUZA, Becky Hill, Goodboys",Lose Control,0,2:48,88
Luxembourg,Europe,26,Donuts,Gzuz,Gzuz,1,2:42,33
Luxembourg,Europe,27,Circles,Post Malone,Hollywood's Bleeding,0,3:35,76
Luxembourg,Europe,28,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20,89
Luxembourg,Europe,29,What If I Told You That I Love You,Ali Gatie,What If I Told You That I Love You,0,3:13,23
Luxembourg,Europe,30,You should be sad,Halsey,Manic,1,3:25,43
Luxembourg,Europe,31,Gazozial,Gzuz,Gzuz,1,2:38,10
Luxembourg,Europe,32,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02,98
Luxembourg,Europe,33,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),0,3:10,65
Luxembourg,Europe,34,Adore You,Harry Styles,Fine Line,0,3:27,23
Luxembourg,Europe,35,Weiss,Samra,Weiss,0,2:42,87
Luxembourg,Europe,36,What A Man Gotta Do,Jonas Brothers,What A Man Gotta Do,0,3:00,23
Luxembourg,Europe,37,Suicidal,YNW Melly,Melly vs. Melvin,1,3:42,76
Luxembourg,Europe,38,My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",Romance,0,2:50,18
Luxembourg,Europe,39,Loco,Gzuz,Gzuz,1,2:28,19
Luxembourg,Europe,40,Say So,Doja Cat,Hot Pink,1,3:57,13
Luxembourg,Europe,41,Ausgezahlt,"Gzuz, RAF Camora",Gzuz,1,2:38,45
Luxembourg,Europe,42,Was hat es gebracht,Gzuz,Gzuz,1,2:33,65
Luxembourg,Europe,43,AMEX BLACK,Joker Bra,AMEX BLACK,1,2:54,81
Luxembourg,Europe,44,Physical,Dua Lipa,Physical,0,3:13,90
Luxembourg,Europe,45,Trampoline (with ZAYN),"SHAED, ZAYN",Melt (Deluxe),0,3:04,19
Luxembourg,Europe,46,hot girl bummer,blackbear,hot girl bummer,1,3:05,56
Luxembourg,Europe,47,Baianá,Bakermat,Baianá,0,3:02,58
Luxembourg,Europe,48,Know Your Worth,"Khalid, Disclosure",Know Your Worth,0,3:01,45
Luxembourg,Europe,49,Kopfnüsse,Gzuz,Gzuz,1,2:32,39
Luxembourg,Europe,50,Nie erwartet,Gzuz,Gzuz,1,2:39,37
Malaysia,Asia,1,Suasana Di Hari Raya,Anuar & Ellina,Suasana Di Hari Raya,0,3:15,27
Malaysia,Asia,2,Seloka Hari Raya,"Uji Rashid, Hail Amir",Siri Bintang Pujaan,0,2:58,16
Malaysia,Asia,3,Suasana Hari Raya,Datuk Sharifah Aini,Syawal 1424,0,2:22,2
Malaysia,Asia,4,Selamat Berhari Raya,Rahimah Rahim,Selamat Berhari Raya,0,3:31,55
Malaysia,Asia,5,Selamat Hari Raya,Puan Sri Saloma,Selamat Hari Raya,0,2:37,32
Malaysia,Asia,6,Balik Kampung,Dato' Sudirman,Balik Kampung,0,3:38,80
Malaysia,Asia,7,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48,34
Malaysia,Asia,8,Sesuci Lebaran,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,3:59,90
Malaysia,Asia,9,Dari Jauh Kupohon Maaf,Dato' Sudirman,Balik Kampung,0,3:49,12
Malaysia,Asia,10,Satu Hari Di Hari Raya,M. Nasir,Satu Hari Di Hari Raya,0,3:31,34
Malaysia,Asia,11,Selamat Hari Raya,Datuk Ahmad Jais,Selamat Hari Raya,0,2:32,45
Malaysia,Asia,12,Menjelang Hari Raya,Dato' DJ Dave,Siri Bintang Pujaan,0,3:14,46
Malaysia,Asia,13,Pulang Di Hari Raya,Noorkumalasari,Siri Bintang Pujaan,0,2:52,78
Malaysia,Asia,14,Suasana Riang Di Hari Raya,Junainah,Siri Bintang Pujaan,0,3:10,23
Malaysia,Asia,15,Senandung Hari Raya Untukmu,Dayangku Intan,Salam Aidilfitri Untuk Semua,0,3:27,89
Malaysia,Asia,16,Takbir Raya,Various artists,Takbir Raya,0,1:04,12
Malaysia,Asia,17,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53,56
Malaysia,Asia,18,Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59,34
Malaysia,Asia,19,Dendang Perantau,Tan Sri P. Ramlee,Siri Kenangan Abadi Volume 1: Getaran Jiwa,0,2:40,88
Malaysia,Asia,20,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",eight,0,2:47,33
Malaysia,Asia,21,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02,76
Malaysia,Asia,22,Nazam Lebaran,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,5:39,89
Malaysia,Asia,23,Warna Warni Aidilfitri,Nyanyian Ramai,Satu Hari Di Hari Raya,0,4:48,23
Malaysia,Asia,24,Bila Takbir Bergema,Rafeah Buang,Siri Bintang Pujaan,0,2:41,43
Malaysia,Asia,25,Kepulangan Yang Di Nanti,Aman Shah,Kepulangan Yang Dinanti,0,3:45,10
Malaysia,Asia,26,Indahnya Beraya Di Desa,Azlina Aziz,Salam Aidilfitri Untuk Semua,0,4:33,98
Malaysia,Asia,27,Selamat Hari Raya,Fazidah Joned,Selamat Hari Raya,0,2:35,65
Malaysia,Asia,28,Daechwita,Agust D,D-2,1,3:45,23
Malaysia,Asia,29,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32,87
Malaysia,Asia,30,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43,23
Malaysia,Asia,31,Blinding Lights,The Weeknd,After Hours,0,3:20,13
Malaysia,Asia,32,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02,18
Malaysia,Asia,33,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07,19
Malaysia,Asia,34,Cahaya Aidilfitri,Black Dog Bone,Cahaya Aidilfitri,0,3:43,13
Malaysia,Asia,35,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56,45
Malaysia,Asia,36,Aidilfitri,Sanisah Huri,Aidilfitri,0,3:40,65
Malaysia,Asia,37,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52,81
Malaysia,Asia,38,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56,90
Malaysia,Asia,39,Bersabarlah Sayang,Sanisah Huri,Siri Bintang Pujaan,0,3:31,19
Malaysia,Asia,40,Falling,Trevor Daniel,Nicotine,0,2:39,56
Malaysia,Asia,41,Bersama Di Hari Raya,Cenderawasih,Bersama Di Hari Raya,0,2:39,58
Malaysia,Asia,42,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03,45
Malaysia,Asia,43,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35,39
Malaysia,Asia,44,Sunday Best,Surfaces,Where the Light Is,0,2:38,37
Malaysia,Asia,45,Circles,Post Malone,Hollywood's Bleeding,0,3:35,27
Malaysia,Asia,46,Bila Hari Raya Menjelma,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,4:43,16
Malaysia,Asia,47,Air Mata Syawal,Dato' Sri Siti Nurhaliza,Anugerah Aidilfitri,0,5:03,2
Malaysia,Asia,48,Di Pagi Aidilfitri,Rosemaria,Siri Bintang Pujaan,0,3:41,55
Malaysia,Asia,49,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26,32
Malaysia,Asia,50,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41,80
Malta,Europe,1,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,0,4:01,34
Malta,Europe,2,Last Christmas,Wham!,LAST CHRISTMAS,0,4:22,90
Malta,Europe,3,It's the Most Wonderful Time of the Year,Andy Williams,The Andy Williams Christmas Album,0,2:31,12
Malta,Europe,4,Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,0,2:06,34
Malta,Europe,5,Jingle Bell Rock,Bobby Helms,The Classic Years: 1956-1962,0,2:10,45
Malta,Europe,6,It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas (Deluxe Special Edition),0,3:27,46
Malta,Europe,7,Feliz Navidad,José Feliciano,My Name Is José Feliciano,0,3:02,78
Malta,Europe,8,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",Christmas Songs by Sinatra,0,2:35,23
Malta,Europe,9,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,89
Malta,Europe,10,Holly Jolly Christmas,Michael Bublé,Christmas (Deluxe Special Edition),0,2:01,12
Malta,Europe,11,Do They Know It's Christmas? - 1984 Version,Band Aid,Do They Know It's Christmas?,0,3:42,56
Malta,Europe,12,Santa Tell Me,Ariana Grande,Santa Tell Me,0,3:24,34
Malta,Europe,13,Happy Xmas (War Is Over) - Remastered,"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",Power To The People - The Hits,0,3:33,88
Malta,Europe,14,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",Greatest Christmas Songs,0,2:35,33
Malta,Europe,15,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Expanded Edition),0,3:12,76
Malta,Europe,16,Christmas (Baby Please Come Home),Darlene Love,Caroling at Christmas,0,2:46,89
Malta,Europe,17,Underneath the Tree,Kelly Clarkson,Wrapped In Red,0,3:49,23
